kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at,kingdom_a_age_days,kingdom_b_age_days
7,7,1,10,1,10,1,10,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:55.982Z,2026-01-25T23:26:55.982Z,257,247
14,7,2,7,7,7,7,2,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.011Z,2026-01-25T23:26:56.011Z,255,250
21,7,3,45,45,3,45,3,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.041Z,2026-01-25T23:26:56.041Z,254,230
27,7,4,25,4,4,4,25,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.064Z,2026-01-25T23:26:56.064Z,253,237
32,7,5,20,20,5,20,5,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.082Z,2026-01-25T23:26:56.082Z,252,238
36,7,6,12,12,12,12,6,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.097Z,2026-01-25T23:26:56.097Z,251,245
50,7,8,14,14,14,14,8,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.154Z,2026-01-25T23:26:56.154Z,249,243
57,7,9,29,29,9,29,9,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.189Z,2026-01-25T23:26:56.189Z,248,235
70,7,11,13,11,11,11,13,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.241Z,2026-01-25T23:26:56.241Z,246,244
87,7,15,21,15,21,15,21,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.302Z,2026-01-25T23:26:56.302Z,242,238
91,7,16,47,47,47,47,16,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.315Z,2026-01-25T23:26:56.315Z,241,229
98,7,17,30,30,17,30,17,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.336Z,2026-01-25T23:26:56.336Z,240,235
103,7,18,61,61,61,61,18,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.348Z,2026-01-25T23:26:56.348Z,239,224
109,7,19,27,27,19,27,19,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.363Z,2026-01-25T23:26:56.363Z,238,236
124,7,22,33,33,33,33,22,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.410Z,2026-01-25T23:26:56.410Z,237,233
130,7,23,39,39,23,39,23,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.425Z,2026-01-25T23:26:56.425Z,237,231
136,7,24,42,24,24,24,42,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.440Z,2026-01-25T23:26:56.440Z,237,230
149,7,28,32,28,28,28,32,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.473Z,2026-01-25T23:26:56.473Z,235,234
165,7,31,63,63,63,63,31,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.512Z,2026-01-25T23:26:56.512Z,233,224
175,7,34,35,34,34,34,35,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.538Z,2026-01-25T23:26:56.538Z,233,232
184,7,36,58,36,36,36,58,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.563Z,2026-01-25T23:26:56.563Z,232,225
188,7,37,40,37,40,37,40,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.574Z,2026-01-25T23:26:56.574Z,231,231
194,7,38,43,43,38,43,38,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.590Z,2026-01-25T23:26:56.590Z,230,230
208,7,41,48,48,48,48,41,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.627Z,2026-01-25T23:26:56.627Z,231,229
219,7,44,62,62,44,62,44,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.656Z,2026-01-25T23:26:56.656Z,230,224
229,7,46,54,54,46,54,46,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.697Z,2026-01-25T23:26:56.697Z,229,227
245,7,49,53,53,53,53,49,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.747Z,2026-01-25T23:26:56.747Z,228,227
250,7,50,56,56,50,56,50,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.760Z,2026-01-25T23:26:56.760Z,228,226
254,7,51,55,55,55,55,51,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.770Z,2026-01-25T23:26:56.770Z,228,225
260,7,52,65,52,52,52,65,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.785Z,2026-01-25T23:26:56.785Z,227,223
277,7,57,66,66,57,66,57,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.832Z,2026-01-25T23:26:56.832Z,225,223
282,7,59,67,67,67,67,59,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.844Z,2026-01-25T23:26:56.844Z,225,223
285,7,60,64,60,60,60,64,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.851Z,2026-01-25T23:26:56.851Z,224,223
304,7,68,117,68,68,68,117,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.901Z,2026-01-25T23:26:56.901Z,222,208
310,7,69,97,97,69,97,69,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.917Z,2026-01-25T23:26:56.917Z,222,214
316,7,70,87,87,87,87,70,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.933Z,2026-01-25T23:26:56.933Z,222,216
321,7,71,84,84,84,84,71,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.946Z,2026-01-25T23:26:56.946Z,221,217
328,7,72,89,89,89,89,72,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.976Z,2026-01-25T23:26:56.976Z,221,216
334,7,73,133,133,73,133,73,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:56.992Z,2026-01-25T23:26:56.992Z,221,204
341,7,74,85,85,85,85,74,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.012Z,2026-01-25T23:26:57.012Z,220,217
346,7,75,101,101,75,101,75,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.028Z,2026-01-25T23:26:57.028Z,220,212
351,7,76,90,90,90,90,76,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.045Z,2026-01-25T23:26:57.045Z,219,215
359,7,77,82,82,77,82,77,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.078Z,2026-01-25T23:26:57.078Z,219,217
363,7,78,79,78,78,78,79,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.094Z,2026-01-25T23:26:57.094Z,219,218
372,7,80,88,88,80,88,80,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.126Z,2026-01-25T23:26:57.126Z,217,216
378,7,81,91,81,91,81,91,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.145Z,2026-01-25T23:26:57.145Z,218,215
390,7,83,98,98,83,98,83,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.179Z,2026-01-25T23:26:57.179Z,217,213
403,7,86,165,165,165,165,86,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.214Z,2026-01-25T23:26:57.214Z,216,197
421,7,92,95,92,92,92,95,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.267Z,2026-01-25T23:26:57.267Z,215,214
426,7,93,116,116,116,116,93,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.279Z,2026-01-25T23:26:57.279Z,215,208
429,7,94,107,107,94,107,94,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.287Z,2026-01-25T23:26:57.287Z,214,210
434,7,96,102,96,96,96,102,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.302Z,2026-01-25T23:26:57.302Z,214,212
443,7,99,103,99,103,99,103,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.327Z,2026-01-25T23:26:57.327Z,213,211
445,7,100,124,124,124,124,100,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.332Z,2026-01-25T23:26:57.332Z,213,206
458,7,104,146,146,146,146,104,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.367Z,2026-01-25T23:26:57.367Z,211,201
459,7,105,112,105,105,105,112,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.370Z,2026-01-25T23:26:57.370Z,211,209
462,7,106,119,119,119,119,106,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.377Z,2026-01-25T23:26:57.377Z,211,208
466,7,108,110,108,110,108,110,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.387Z,2026-01-25T23:26:57.387Z,210,209
468,7,109,138,138,109,138,109,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.392Z,2026-01-25T23:26:57.392Z,210,203
473,7,111,141,111,141,111,141,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.405Z,2026-01-25T23:26:57.405Z,209,202
478,7,113,130,130,130,130,113,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.417Z,2026-01-25T23:26:57.417Z,209,204
481,7,114,145,145,145,145,114,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.425Z,2026-01-25T23:26:57.425Z,209,201
483,7,115,123,123,123,123,115,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.430Z,2026-01-25T23:26:57.430Z,209,206
497,7,118,125,118,118,118,125,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.465Z,2026-01-25T23:26:57.465Z,208,206
506,7,120,173,173,120,173,120,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.487Z,2026-01-25T23:26:57.487Z,207,195
511,7,121,122,121,121,121,122,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.501Z,2026-01-25T23:26:57.501Z,207,207
534,7,126,139,139,139,139,126,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.561Z,2026-01-25T23:26:57.561Z,206,202
538,7,127,156,156,156,156,127,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.571Z,2026-01-25T23:26:57.571Z,205,199
544,7,128,129,129,128,129,128,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.586Z,2026-01-25T23:26:57.586Z,205,205
558,7,131,137,131,131,131,137,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.620Z,2026-01-25T23:26:57.620Z,204,203
561,7,132,175,132,175,132,175,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.627Z,2026-01-25T23:26:57.627Z,204,195
569,7,134,167,134,167,134,167,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.647Z,2026-01-25T23:26:57.647Z,203,196
573,7,135,150,150,135,150,135,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.658Z,2026-01-25T23:26:57.658Z,203,200
577,7,136,164,136,164,136,164,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.668Z,2026-01-25T23:26:57.668Z,203,197
587,7,140,149,140,140,140,149,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.692Z,2026-01-25T23:26:57.692Z,202,201
594,7,142,162,162,162,162,142,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.709Z,2026-01-25T23:26:57.709Z,202,198
596,7,143,170,143,143,143,170,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.714Z,2026-01-25T23:26:57.714Z,202,195
599,7,144,169,169,169,169,144,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.721Z,2026-01-25T23:26:57.721Z,202,196
608,7,147,152,152,152,152,147,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.743Z,2026-01-25T23:26:57.743Z,201,200
611,7,148,174,174,148,174,148,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.751Z,2026-01-25T23:26:57.751Z,201,195
622,7,151,154,154,151,154,151,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.782Z,2026-01-25T23:26:57.782Z,200,200
626,7,153,166,166,153,166,153,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.793Z,2026-01-25T23:26:57.793Z,200,196
632,7,155,159,155,159,155,159,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.811Z,2026-01-25T23:26:57.811Z,199,198
637,7,157,160,160,157,160,157,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.825Z,2026-01-25T23:26:57.825Z,199,198
639,7,158,163,163,163,163,158,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.830Z,2026-01-25T23:26:57.830Z,199,197
646,7,161,168,161,161,161,168,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.850Z,2026-01-25T23:26:57.850Z,198,196
665,7,171,172,171,172,171,172,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.900Z,2026-01-25T23:26:57.900Z,195,195
673,7,176,178,176,176,176,178,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.920Z,2026-01-25T23:26:57.920Z,194,194
679,7,177,196,196,177,196,177,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.936Z,2026-01-25T23:26:57.936Z,194,190
687,7,179,202,202,202,202,179,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.957Z,2026-01-25T23:26:57.957Z,194,188
694,7,180,198,180,180,180,198,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.990Z,2026-01-25T23:26:57.990Z,193,188
699,7,181,187,187,187,187,181,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.003Z,2026-01-25T23:26:58.003Z,193,192
705,7,182,186,182,182,182,186,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.018Z,2026-01-25T23:26:58.018Z,193,192
710,7,183,195,183,195,183,195,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.032Z,2026-01-25T23:26:58.032Z,193,190
715,7,184,185,184,184,184,185,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.047Z,2026-01-25T23:26:58.047Z,191,191
734,7,188,189,188,189,188,189,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.098Z,2026-01-25T23:26:58.098Z,191,191
745,7,190,203,203,190,203,190,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.126Z,2026-01-25T23:26:58.126Z,191,188
748,7,191,205,205,191,205,191,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.133Z,2026-01-25T23:26:58.133Z,191,188
752,7,192,215,215,192,215,192,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.143Z,2026-01-25T23:26:58.143Z,190,186
757,7,193,214,193,214,193,214,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.157Z,2026-01-25T23:26:58.157Z,190,186
760,7,194,228,228,228,228,194,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.166Z,2026-01-25T23:26:58.166Z,190,182
773,7,197,201,201,197,201,197,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.207Z,2026-01-25T23:26:58.207Z,189,188
779,7,199,212,199,199,199,212,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.225Z,2026-01-25T23:26:58.225Z,189,186
782,7,200,221,200,221,200,221,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.234Z,2026-01-25T23:26:58.234Z,188,184
793,7,204,211,211,211,211,204,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.264Z,2026-01-25T23:26:58.264Z,188,185
799,7,206,230,230,230,230,206,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.279Z,2026-01-25T23:26:58.279Z,187,182
804,7,207,217,217,207,217,207,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.292Z,2026-01-25T23:26:58.292Z,187,185
806,7,208,219,219,219,219,208,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.297Z,2026-01-25T23:26:58.297Z,187,183
810,7,209,213,213,213,213,209,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.310Z,2026-01-25T23:26:58.310Z,187,186
815,7,210,226,210,226,210,226,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.325Z,2026-01-25T23:26:58.325Z,187,181
832,7,216,224,216,224,216,224,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.366Z,2026-01-25T23:26:58.366Z,185,183
837,7,218,223,223,218,223,218,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.377Z,2026-01-25T23:26:58.377Z,185,183
842,7,220,234,234,234,234,220,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.390Z,2026-01-25T23:26:58.390Z,184,181
848,7,222,227,222,222,222,227,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.404Z,2026-01-25T23:26:58.404Z,183,182
858,7,225,233,225,233,225,233,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.432Z,2026-01-25T23:26:58.432Z,183,181
870,7,229,235,235,229,235,229,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.463Z,2026-01-25T23:26:58.463Z,182,181
873,7,231,232,231,231,231,232,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.472Z,2026-01-25T23:26:58.472Z,182,181
879,7,236,244,236,236,236,244,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.488Z,2026-01-25T23:26:58.488Z,180,178
884,7,237,264,264,264,264,237,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.501Z,2026-01-25T23:26:58.501Z,179,174
889,7,238,260,238,260,238,260,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.513Z,2026-01-25T23:26:58.513Z,180,175
893,7,239,242,242,239,242,239,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.524Z,2026-01-25T23:26:58.524Z,180,179
895,7,240,308,240,240,240,308,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.530Z,2026-01-25T23:26:58.530Z,179,167
900,7,241,252,252,252,252,241,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.543Z,2026-01-25T23:26:58.543Z,179,177
907,7,243,250,250,243,250,243,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.563Z,2026-01-25T23:26:58.563Z,178,177
915,7,245,275,275,275,275,245,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.586Z,2026-01-25T23:26:58.586Z,178,172
921,7,246,269,246,269,246,269,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.602Z,2026-01-25T23:26:58.602Z,178,173
926,7,247,276,276,276,276,247,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.615Z,2026-01-25T23:26:58.615Z,178,172
928,7,248,263,248,263,248,263,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.620Z,2026-01-25T23:26:58.620Z,178,174
932,7,249,261,261,261,261,249,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.631Z,2026-01-25T23:26:58.631Z,177,175
938,7,251,270,270,270,270,251,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.648Z,2026-01-25T23:26:58.648Z,177,173
946,7,253,301,301,301,301,253,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.673Z,2026-01-25T23:26:58.673Z,177,168
949,7,254,302,254,302,254,302,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.682Z,2026-01-25T23:26:58.682Z,176,167
955,7,255,267,267,255,267,255,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.700Z,2026-01-25T23:26:58.700Z,176,174
959,7,256,280,256,256,256,280,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.712Z,2026-01-25T23:26:58.712Z,176,171
964,7,257,258,257,258,257,258,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.725Z,2026-01-25T23:26:58.725Z,176,175
971,7,259,268,259,268,259,268,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.743Z,2026-01-25T23:26:58.743Z,175,174
980,7,262,292,262,262,262,292,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.765Z,2026-01-25T23:26:58.765Z,174,169
988,7,265,266,265,265,265,266,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.786Z,2026-01-25T23:26:58.786Z,174,174
1002,7,271,282,271,271,271,282,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.828Z,2026-01-25T23:26:58.828Z,173,171
1003,7,272,288,272,272,272,288,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.831Z,2026-01-25T23:26:58.831Z,173,170
1007,7,273,283,273,273,273,283,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.841Z,2026-01-25T23:26:58.841Z,173,171
1011,7,274,285,274,274,274,285,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.852Z,2026-01-25T23:26:58.852Z,172,170
1020,7,277,299,277,299,277,299,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.874Z,2026-01-25T23:26:58.874Z,172,168
1023,7,278,281,278,278,278,281,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.881Z,2026-01-25T23:26:58.881Z,172,171
1028,7,279,286,286,286,286,279,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.894Z,2026-01-25T23:26:58.894Z,171,170
1040,7,284,303,303,303,303,284,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.923Z,2026-01-25T23:26:58.923Z,170,167
1049,7,287,298,298,287,298,287,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.945Z,2026-01-25T23:26:58.945Z,170,168
1055,7,289,294,294,294,294,289,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.959Z,2026-01-25T23:26:58.959Z,169,169
